rate,votes,approx_cost(for two people)
1.4586150226995167,1.791759469228055,4.2626798770413155
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.303304908059076
1.547562508716013,3.58351893845611,5.303304908059076
1.589235205116581,4.9344739331306915,5.707110264748875
1.5260563034950492,3.58351893845611,5.707110264748875
1.410986973710262,2.9444389791664403,5.993961427306569
1.4816045409242156,2.0794415416798357,5.017279836814924
1.4350845252893227,3.4339872044851463,6.2166061010848646
1.410986973710262,3.713572066704308,5.993961427306569
1.410986973710262,3.4339872044851463,6.2166061010848646
1.4586150226995167,1.9459101490553132,5.707110264748875
1.5476579973382587,0.0,5.303304908059076
1.4816045409242156,1.6094379124341003,5.303304908059076
1.4816045409242156,1.9459101490553132,5.303304908059076
1.5040773967762742,3.2188758248682006,5.860786223465865
1.547562508716013,5.3471075307174685,5.707110264748875
1.5040773967762742,5.648974238161206,5.860786223465865
1.5260563034950492,6.163314804034641,6.111467339502679
1.410986973710262,2.0794415416798357,5.993961427306569
1.3609765531356006,3.7612001156935624,5.5254529391317835
1.4816045409242156,3.4011973816621555,5.707110264748875
1.547562508716013,4.127134385045092,6.111467339502679
1.3862943611198906,3.6109179126442243,5.303304908059076
1.5040773967762742,2.8903717578961645,5.707110264748875
1.3609765531356006,3.2188758248682006,5.5254529391317835
1.4350845252893227,2.995732273553991,5.993961427306569
1.4816045409242156,2.70805020110221,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.3862943611198906,3.6888794541139363,5.993961427306569
1.5476579973382587,0.0,5.707110264748875
1.5686159179138452,3.9318256327243257,5.5254529391317835
1.4350845252893227,2.3978952727983707,5.5254529391317835
1.5260563034950492,3.7612001156935624,5.5254529391317835
1.4816045409242156,2.1972245773362196,5.017279836814924
1.5260563034950492,2.4849066497880004,5.303304908059076
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.5254529391317835
1.5476579973382587,0.0,4.795790545596741
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.4816045409242156,1.9459101490553132,5.993961427306569
1.5260563034950492,3.295836866004329,4.61512051684126
1.4586150226995167,3.295836866004329,5.707110264748875
1.4586150226995167,2.5649493574615367,5.5254529391317835
1.547562508716013,5.220355825078324,5.993961427306569
1.410986973710262,2.772588722239781,6.2166061010848646
1.3862943611198906,2.4849066497880004,5.707110264748875
1.5040773967762742,2.5649493574615367,5.5254529391317835
1.547562508716013,3.258096538021482,5.993961427306569
1.5476579973382587,0.0,6.398594934535208
1.4586150226995167,3.5263605246161616,5.017279836814924
1.5476579973382587,0.0,5.707110264748875
1.4586150226995167,3.5553480614894135,6.2166061010848646
1.5040773967762742,2.5649493574615367,5.993961427306569
1.5686159179138452,4.219507705176107,5.993961427306569
1.5476579973382587,0.0,5.303304908059076
1.3862943611198906,4.219507705176107,5.707110264748875
1.2237754316221157,5.402677381872279,6.311734809152915
1.4586150226995167,2.4849066497880004,5.707110264748875
1.5260563034950492,2.4849066497880004,5.303304908059076
1.5476579973382587,0.0,5.017279836814924
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.5254529391317835
1.5476579973382587,0.0,5.860786223465865
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,6.2166061010848646
1.4816045409242156,1.791759469228055,5.707110264748875
1.5476579973382587,0.0,4.61512051684126
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.017279836814924
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.860786223465865
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.5254529391317835
1.2809338454620642,6.161207321695077,6.398594934535208
1.5476579973382587,0.0,5.707110264748875
1.4350845252893227,2.6390573296152584,5.707110264748875
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.5254529391317835
1.5040773967762742,3.4657359027997265,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.547562508716013,3.091042453358316,6.2166061010848646
1.410986973710262,1.6094379124341003,5.707110264748875
1.5476579973382587,0.0,5.860786223465865
1.5476579973382587,0.0,5.707110264748875
1.5260563034950492,2.833213344056216,5.707110264748875
1.5476579973382587,0.0,6.2166061010848646
1.5476579973382587,0.0,5.707110264748875
1.547562508716013,3.784189633918261,5.707110264748875
1.6094379124341003,3.713572066704308,5.993961427306569
1.410986973710262,2.0794415416798357,5.707110264748875
1.5040773967762742,1.9459101490553132,5.993961427306569
1.5040773967762742,3.7612001156935624,5.993961427306569
1.547562508716013,4.1588830833596715,5.860786223465865
1.308332819650179,4.343805421853684,6.2166061010848646
1.2809338454620642,4.330733340286331,5.993961427306569
1.410986973710262,2.302585092994046,5.860786223465865
1.5686159179138452,3.871201010907891,5.303304908059076
1.4350845252893227,1.791759469228055,5.5254529391317835
1.4586150226995167,1.6094379124341003,5.303304908059076
1.5040773967762742,2.772588722239781,5.303304908059076
1.5260563034950492,3.6635616461296463,5.5254529391317835
1.5476579973382587,0.0,5.707110264748875
1.5040773967762742,2.5649493574615367,5.303304908059076
1.5260563034950492,3.1354942159291497,5.860786223465865
1.5476579973382587,0.0,5.707110264748875
1.4350845252893227,2.0794415416798357,5.303304908059076
1.4350845252893227,1.6094379124341003,6.111467339502679
1.5040773967762742,2.772588722239781,5.993961427306569
1.4586150226995167,1.791759469228055,5.993961427306569
1.5476579973382587,0.0,5.707110264748875
1.5260563034950492,3.5553480614894135,6.478509642208569
1.5040773967762742,2.70805020110221,5.707110264748875
1.4586150226995167,2.833213344056216,5.707110264748875
1.4816045409242156,1.791759469228055,5.707110264748875
1.33500106673234,4.110873864173311,5.5254529391317835
1.4586150226995167,3.1354942159291497,5.707110264748875
1.4816045409242156,1.791759469228055,5.5254529391317835
1.4586150226995167,2.302585092994046,5.5254529391317835
1.4816045409242156,2.0794415416798357,6.2166061010848646
1.5476579973382587,0.0,5.303304908059076
1.547562508716013,3.332204510175204,5.5254529391317835
1.5040773967762742,2.6390573296152584,5.707110264748875
1.4816045409242156,2.1972245773362196,5.5254529391317835
1.4350845252893227,1.9459101490553132,5.5254529391317835
1.5260563034950492,3.295836866004329,5.017279836814924
1.4350845252893227,2.1972245773362196,5.303304908059076
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.5254529391317835
1.4586150226995167,2.1972245773362196,5.303304908059076
1.5476579973382587,0.0,5.993961427306569
1.4350845252893227,1.6094379124341003,5.707110264748875
1.5040773967762742,2.3978952727983707,5.017279836814924
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.4586150226995167,1.9459101490553132,5.5254529391317835
1.5476579973382587,0.0,6.2166061010848646
1.4586150226995167,2.1972245773362196,5.707110264748875
1.4816045409242156,1.791759469228055,5.5254529391317835
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5260563034950492,3.2188758248682006,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.993961427306569
1.5260563034950492,4.6913478822291435,6.111467339502679
1.5476579973382587,0.0,5.5254529391317835
1.5476579973382587,0.0,5.303304908059076
1.5476579973382587,0.0,5.860786223465865
1.5476579973382587,0.0,5.993961427306569
1.5476579973382587,0.0,5.707110264748875
1.4586150226995167,1.791759469228055,5.017279836814924
1.410986973710262,2.3978952727983707,5.017279836814924
1.5476579973382587,0.0,5.993961427306569
1.3862943611198906,3.4965075614664802,5.993961427306569
1.4816045409242156,1.791759469228055,5.993961427306569
1.5476579973382587,0.0,5.707110264748875
1.589235205116581,3.5263605246161616,5.860786223465865
1.4586150226995167,4.0943445622221,5.707110264748875
1.4816045409242156,4.997212273764115,5.993961427306569
1.5686159179138452,3.4339872044851463,6.2166061010848646
1.589235205116581,4.174387269895637,6.55250788703459
1.410986973710262,4.499809670330265,5.860786223465865
1.547562508716013,5.187385805840755,5.993961427306569
1.410986973710262,2.8903717578961645,5.993961427306569
1.547562508716013,3.2188758248682006,5.993961427306569
1.547562508716013,3.295836866004329,5.993961427306569
1.5040773967762742,3.332204510175204,5.303304908059076
1.4586150226995167,1.9459101490553132,5.5254529391317835
1.5476579973382587,0.0,5.993961427306569
1.3609765531356006,5.181783550292085,5.707110264748875
1.5040773967762742,3.091042453358316,5.303304908059076
1.5260563034950492,3.7376696182833684,5.993961427306569
1.4350845252893227,2.0794415416798357,5.993961427306569
1.5476579973382587,0.0,5.860786223465865
1.5260563034950492,4.23410650459726,5.707110264748875
1.3609765531356006,4.852030263919617,5.707110264748875
1.5040773967762742,2.8903717578961645,5.303304908059076
1.3609765531356006,5.552959584921617,5.5254529391317835
1.5476579973382587,0.0,5.5254529391317835
1.6094379124341003,5.017279836814924,7.00397413672268
1.6486586255873816,5.402677381872279,5.303304908059076
1.62924053973028,4.110873864173311,6.398594934535208
1.5040773967762742,2.1972245773362196,7.3783837129967145
1.5040773967762742,2.4849066497880004,5.303304908059076
1.5476579973382587,0.0,5.017279836814924
1.7404661748405046,9.592536853144992,6.803505257608338
1.7404661748405046,9.250906333722844,7.244941546337007
1.7227665977411035,8.444837529224097,7.313886831633462
1.6863989535702288,7.335633981927201,7.601402334583733
1.7047480922384253,8.269500767180615,6.90875477931522
1.7047480922384253,7.70796153183549,7.00397413672268
1.7047480922384253,8.047509510981422,7.313886831633462
1.5476579973382587,0.0,7.313886831633462
1.5476579973382587,0.0,7.650168700845001
1.6486586255873816,7.451241684987676,7.0909098220799835
1.6863989535702288,7.821643126239982,6.803505257608338
1.7404661748405046,8.256607344626158,7.3783837129967145
1.7047480922384253,8.148734808937169,7.170888478512505
1.7047480922384253,7.840312983320164,7.170888478512505
1.667706820558076,7.762170607138205,7.244941546337007
1.7047480922384253,8.249836485425702,6.68586094706836
1.6863989535702288,8.261268150577648,7.3783837129967145
1.7047480922384253,8.75605259917045,7.3783837129967145
1.667706820558076,7.327123292259293,6.55250788703459
1.7749523509116738,7.68662133494462,7.313886831633462
1.5476579973382587,0.0,6.803505257608338
1.6863989535702288,8.370084326378025,7.3783837129967145
1.7404661748405046,8.0702808933939,6.621405651764134
1.6486586255873816,7.869783902530146,7.170888478512505
1.7404661748405046,8.48590890137647,7.313886831633462
1.62924053973028,7.806696372521179,6.90875477931522
1.7578579175523736,8.387312270561717,6.90875477931522
1.7227665977411035,5.768320995793772,7.170888478512505
1.6863989535702288,6.1224928095143865,7.313886831633462
1.6863989535702288,4.709530201312334,7.313886831633462
1.7227665977411035,6.7650389767805414,7.244941546337007
1.7227665977411035,8.506738733512378,7.496097345175956
1.667706820558076,8.145549631783584,6.398594934535208
1.7047480922384253,7.566828479208331,7.244941546337007
1.6094379124341003,7.912056888179006,7.170888478512505
1.6863989535702288,8.88336291691676,6.398594934535208
1.6486586255873816,7.102499355774649,7.0909098220799835
1.667706820558076,7.091742115095153,7.313886831633462
1.6863989535702288,8.207401833376355,7.244941546337007
1.6863989535702288,7.101675971619444,7.0909098220799835
1.589235205116581,7.4798641311650265,7.170888478512505
1.7047480922384253,6.566672429803241,7.313886831633462
1.62924053973028,6.663132695990803,7.313886831633462
1.5476579973382587,0.0,6.398594934535208
1.62924053973028,7.488293515159428,6.90875477931522
1.667706820558076,6.863803391452954,6.90875477931522
1.6094379124341003,7.674152921281675,6.90875477931522
1.6863989535702288,5.075173815233827,6.398594934535208
1.589235205116581,6.52649485957079,6.478509642208569
1.7047480922384253,6.520621127558696,7.244941546337007
1.667706820558076,7.739359202689098,6.68586094706836
1.667706820558076,7.849323818040561,7.0909098220799835
1.6863989535702288,7.573017256052546,6.68586094706836
1.62924053973028,6.983789965258135,6.90875477931522
1.5476579973382587,0.0,6.90875477931522
1.6863989535702288,7.524021415206125,7.00397413672268
1.6863989535702288,6.519147287940395,7.313886831633462
1.62924053973028,7.437206366871292,7.0909098220799835
1.6486586255873816,7.2196420401307355,7.244941546337007
1.5686159179138452,7.05617528410041,6.478509642208569
1.667706820558076,7.370230641807081,6.311734809152915
1.6094379124341003,7.524021415206125,6.398594934535208
1.667706820558076,7.715123603632105,7.00397413672268
1.62924053973028,6.12029741895095,6.55250788703459
1.6486586255873816,6.295266001439646,6.90875477931522
1.667706820558076,7.288927694521257,6.68586094706836
1.547562508716013,3.295836866004329,6.398594934535208
1.5686159179138452,4.795790545596741,6.398594934535208
1.667706820558076,7.496097345175956,6.803505257608338
1.62924053973028,8.83579236650274,6.621405651764134
1.62924053973028,6.077642243349034,6.2166061010848646
1.6863989535702288,5.950642552587727,7.313886831633462
1.6863989535702288,5.288267030694535,6.68586094706836
1.7047480922384253,6.593044534142437,7.0909098220799835
1.6094379124341003,5.817111159963204,6.311734809152915
1.6863989535702288,6.84587987526405,6.803505257608338
1.5476579973382587,0.0,6.68586094706836
1.6486586255873816,6.150602768446279,6.68586094706836
1.7404661748405046,6.930494765951626,6.311734809152915
1.5476579973382587,0.0,7.313886831633462
1.62924053973028,6.376726947898627,7.0909098220799835
1.6863989535702288,6.142037405587356,6.68586094706836
1.62924053973028,6.863803391452954,6.398594934535208
1.7047480922384253,6.304448802421981,6.803505257608338
1.5476579973382587,0.0,6.90875477931522
1.6486586255873816,6.278521424165844,6.398594934535208
1.667706820558076,5.820082930352362,6.68586094706836
1.62924053973028,7.349873704738337,6.621405651764134
1.5686159179138452,3.1354942159291497,6.398594934535208
1.589235205116581,7.052721049232323,6.478509642208569
1.547562508716013,3.044522437723423,6.2166061010848646
1.62924053973028,7.4815557019095165,7.0909098220799835
1.62924053973028,6.647688373563329,6.68586094706836
1.6094379124341003,5.204006687076795,6.311734809152915
1.62924053973028,6.633318433280377,7.0909098220799835
1.7227665977411035,6.008813185442595,6.90875477931522
1.6486586255873816,7.904703913873747,6.90875477931522
1.6094379124341003,7.31986492980897,6.803505257608338
1.589235205116581,7.037905963447182,6.2166061010848646
1.6486586255873816,7.084226422097916,7.0909098220799835
1.62924053973028,7.014814351275545,6.621405651764134
1.6094379124341003,6.675823221634848,6.803505257608338
1.6094379124341003,6.86484777797086,6.2166061010848646
1.6094379124341003,5.749392985908253,6.68586094706836
1.589235205116581,6.184148890937483,6.55250788703459
1.5260563034950492,2.70805020110221,5.993961427306569
1.62924053973028,7.198183577101943,6.68586094706836
1.6863989535702288,5.771441123130016,7.0909098220799835
1.6486586255873816,6.76849321164863,6.398594934535208
1.6094379124341003,6.068425588244111,6.0945751114450015
1.6486586255873816,6.966024187106113,6.68586094706836
1.62924053973028,6.51471269087253,6.478509642208569
1.5476579973382587,0.0,6.68586094706836
1.62924053973028,5.389071729816501,6.398594934535208
1.6486586255873816,7.266128779556451,6.68586094706836
1.589235205116581,6.658011045870748,6.621405651764134
1.5686159179138452,6.490723534502507,6.2166061010848646
1.62924053973028,4.927253685157205,7.0909098220799835
1.62924053973028,5.726847747587197,6.398594934535208
1.547562508716013,3.4657359027997265,6.68586094706836
1.62924053973028,7.119635638017636,7.313886831633462
1.5686159179138452,5.342334251964811,6.55250788703459
1.62924053973028,5.993961427306569,7.0909098220799835
1.62924053973028,6.1463292576688975,6.55250788703459
1.6094379124341003,6.236369590203704,6.621405651764134
1.589235205116581,6.6039438246004725,7.244941546337007
1.589235205116581,4.976733742420574,6.90875477931522
1.62924053973028,6.3784261836515865,6.55250788703459
1.6486586255873816,7.4342573821331355,6.478509642208569
1.589235205116581,4.204692619390966,7.313886831633462
1.5260563034950492,2.833213344056216,6.2166061010848646
1.6094379124341003,7.1770187659099,6.621405651764134
1.6094379124341003,6.673297967767654,7.170888478512505
1.6094379124341003,6.922643891475888,7.170888478512505
1.6486586255873816,5.84354441703136,6.2166061010848646
1.62924053973028,6.93537044601511,6.90875477931522
1.6094379124341003,6.2324480165505225,6.90875477931522
1.6094379124341003,5.4638318050256105,6.68586094706836
1.62924053973028,6.102558594613569,6.478509642208569
1.589235205116581,3.4657359027997265,6.90875477931522
1.6486586255873816,5.480638923341991,6.398594934535208
1.6094379124341003,7.232010331664759,7.00397413672268
1.547562508716013,4.718498871295094,6.68586094706836
1.6863989535702288,8.386400901166214,6.398594934535208
1.667706820558076,6.175867270105761,6.111467339502679
1.5686159179138452,6.161207321695077,6.2166061010848646
1.589235205116581,5.641907070938114,6.90875477931522
1.547562508716013,4.189654742026425,6.68586094706836
1.589235205116581,6.363028103540465,7.170888478512505
1.589235205116581,6.714170529909472,6.311734809152915
1.6094379124341003,4.875197323201151,5.707110264748875
1.589235205116581,5.771441123130016,6.478509642208569
1.6486586255873816,5.958424693029782,6.55250788703459
1.62924053973028,7.1098794630722715,5.993961427306569
1.547562508716013,3.4657359027997265,6.2166061010848646
1.5476579973382587,0.0,6.398594934535208
1.7047480922384253,7.861341795599989,6.2166061010848646
1.6486586255873816,5.683579767338681,6.68586094706836
1.589235205116581,7.236339342754344,7.244941546337007
1.589235205116581,6.115892125483034,6.398594934535208
1.4350845252893227,2.5649493574615367,6.2166061010848646
1.5476579973382587,0.0,5.707110264748875
1.667706820558076,6.8966943316227125,5.860786223465865
1.547562508716013,5.560681631015528,6.621405651764134
1.5040773967762742,6.790097235513905,6.478509642208569
1.547562508716013,5.0689042022202315,6.55250788703459
1.5686159179138452,6.2166061010848646,6.0945751114450015
1.6094379124341003,5.739792912179234,6.621405651764134
1.5476579973382587,0.0,5.303304908059076
1.62924053973028,6.911747300251674,6.55250788703459
1.5686159179138452,3.7376696182833684,6.55250788703459
1.5686159179138452,4.430816798843313,5.993961427306569
1.5686159179138452,5.062595033026967,7.170888478512505
1.62924053973028,5.153291594497779,6.478509642208569
1.5686159179138452,5.4510384535657,6.398594934535208
1.6094379124341003,6.415096959171596,6.2166061010848646
1.62924053973028,5.10594547390058,5.993961427306569
1.6486586255873816,5.247024072160486,5.707110264748875
1.62924053973028,6.773080375655535,5.707110264748875
1.4350845252893227,6.812345094177479,6.398594934535208
1.6486586255873816,4.770684624465665,6.68586094706836
1.6486586255873816,6.259581464064923,6.111467339502679
1.4586150226995167,3.2188758248682006,6.398594934535208
1.5686159179138452,3.9889840465642745,5.860786223465865
1.5686159179138452,3.4339872044851463,5.993961427306569
1.547562508716013,3.2188758248682006,6.311734809152915
1.547562508716013,3.295836866004329,5.303304908059076
1.5040773967762742,4.0943445622221,6.55250788703459
1.667706820558076,5.111987788356544,6.2166061010848646
1.589235205116581,4.77912349311153,6.68586094706836
1.6863989535702288,5.953243334287785,5.707110264748875
1.589235205116581,3.9512437185814275,5.993961427306569
1.6486586255873816,3.9512437185814275,5.303304908059076
1.62924053973028,4.51085950651685,6.398594934535208
1.667706820558076,4.653960350157523,6.90875477931522
1.6486586255873816,6.322565239927284,5.993961427306569
1.5476579973382587,0.0,6.621405651764134
1.667706820558076,5.5053315359323625,6.398594934535208
1.3862943611198906,3.6375861597263857,6.90875477931522
1.547562508716013,5.313205979041787,6.803505257608338
1.667706820558076,5.627621113690637,6.111467339502679
1.6094379124341003,6.621405651764134,5.5254529391317835
1.5686159179138452,3.871201010907891,6.398594934535208
1.3862943611198906,4.204692619390966,6.55250788703459
1.62924053973028,5.869296913133774,7.601402334583733
1.589235205116581,4.8283137373023015,6.2166061010848646
1.5476579973382587,0.0,5.993961427306569
1.410986973710262,3.9889840465642745,6.621405651764134
1.5260563034950492,4.812184355372417,6.311734809152915
1.5260563034950492,2.995732273553991,5.993961427306569
1.6094379124341003,5.204006687076795,5.017279836814924
1.547562508716013,4.290459441148391,6.111467339502679
1.5686159179138452,5.0106352940962555,6.398594934535208
1.589235205116581,6.950814768442584,6.398594934535208
1.5686159179138452,4.6443908991413725,7.313886831633462
1.62924053973028,5.342334251964811,5.303304908059076
1.4816045409242156,2.0794415416798357,5.707110264748875
1.62924053973028,5.780743515792329,6.55250788703459
1.4350845252893227,3.9512437185814275,5.993961427306569
1.547562508716013,4.836281906951478,5.993961427306569
1.6094379124341003,5.030437921392435,5.860786223465865
1.5686159179138452,3.6635616461296463,6.803505257608338
1.5686159179138452,5.805134968916488,5.860786223465865
1.6094379124341003,4.9344739331306915,6.68586094706836
1.5040773967762742,4.382026634673881,6.398594934535208
1.3609765531356006,2.6390573296152584,6.398594934535208
1.4586150226995167,2.3978952727983707,6.2166061010848646
1.589235205116581,5.111987788356544,6.90875477931522
1.589235205116581,5.918893854273146,5.993961427306569
1.5260563034950492,3.6375861597263857,5.707110264748875
1.4816045409242156,4.04305126783455,5.860786223465865
1.5686159179138452,4.343805421853684,6.2166061010848646
1.6486586255873816,4.605170185988092,6.803505257608338
1.547562508716013,3.044522437723423,5.707110264748875
1.5686159179138452,5.153291594497779,5.993961427306569
1.5686159179138452,3.091042453358316,5.993961427306569
1.589235205116581,3.8918202981106265,5.993961427306569
1.6094379124341003,5.267858159063328,6.2166061010848646
1.5686159179138452,3.912023005428146,5.993961427306569
1.5686159179138452,5.579729825986222,6.478509642208569
1.2809338454620642,5.342334251964811,6.478509642208569
1.4816045409242156,5.3612921657094255,6.68586094706836
1.5686159179138452,3.5263605246161616,5.993961427306569
1.4816045409242156,4.584967478670572,7.00397413672268
1.6486586255873816,6.025865973825314,6.55250788703459
1.5260563034950492,4.68213122712422,6.803505257608338
1.589235205116581,4.219507705176107,5.303304908059076
1.589235205116581,6.131226489483141,6.398594934535208
1.547562508716013,3.1354942159291497,5.993961427306569
1.6094379124341003,4.6913478822291435,6.2166061010848646
1.5686159179138452,4.442651256490317,5.993961427306569
1.6094379124341003,6.529418838262226,5.5254529391317835
1.5476579973382587,0.0,5.993961427306569
1.589235205116581,4.941642422609304,5.303304908059076
1.5260563034950492,4.174387269895637,5.993961427306569
1.6486586255873816,5.117993812416755,5.707110264748875
1.5040773967762742,6.313548046277095,6.398594934535208
1.5476579973382587,0.0,7.313886831633462
1.547562508716013,5.501258210544727,6.111467339502679
1.6094379124341003,5.087596335232384,5.303304908059076
1.5686159179138452,4.248495242049359,6.55250788703459
1.5476579973382587,0.0,6.0945751114450015
1.5476579973382587,0.0,5.707110264748875
1.5040773967762742,5.480638923341991,6.90875477931522
1.6486586255873816,5.786897381366708,6.68586094706836
1.62924053973028,5.71042701737487,5.303304908059076
1.547562508716013,3.5553480614894135,6.2166061010848646
1.547562508716013,3.5553480614894135,5.707110264748875
1.3862943611198906,3.6635616461296463,6.311734809152915
1.5686159179138452,4.990432586778736,6.398594934535208
1.547562508716013,3.6375861597263857,6.68586094706836
1.6094379124341003,6.815639990074331,6.398594934535208
1.5260563034950492,2.3978952727983707,5.303304908059076
1.589235205116581,6.212606095751519,5.707110264748875
1.547562508716013,4.007333185232471,5.993961427306569
1.589235205116581,4.844187086458591,5.993961427306569
1.5686159179138452,4.812184355372417,6.55250788703459
1.4586150226995167,4.219507705176107,6.398594934535208
1.6094379124341003,4.343805421853684,5.707110264748875
1.4586150226995167,3.9318256327243257,5.993961427306569
1.4586150226995167,1.6094379124341003,5.993961427306569
1.5686159179138452,5.25227342804663,5.5254529391317835
1.5260563034950492,2.4849066497880004,5.707110264748875
1.5476579973382587,0.0,4.61512051684126
1.4586150226995167,5.978885764901122,5.993961427306569
1.5686159179138452,3.7376696182833684,5.993961427306569
1.547562508716013,2.70805020110221,5.5254529391317835
1.5686159179138452,3.332204510175204,5.993961427306569
1.5686159179138452,4.941642422609304,5.303304908059076
1.589235205116581,5.755742213586912,5.707110264748875
1.6486586255873816,6.111467339502679,5.993961427306569
1.5686159179138452,5.135798437050262,7.170888478512505
1.62924053973028,4.787491742782046,5.303304908059076
1.4816045409242156,2.1972245773362196,5.860786223465865
1.5476579973382587,0.0,5.993961427306569
1.6486586255873816,5.66988092298052,5.993961427306569
1.5260563034950492,2.833213344056216,5.707110264748875
1.410986973710262,4.770684624465665,5.303304908059076
1.410986973710262,3.367295829986474,6.398594934535208
1.547562508716013,3.784189633918261,5.993961427306569
1.4586150226995167,5.181783550292085,6.85751406254539
1.5476579973382587,0.0,5.707110264748875
1.5686159179138452,3.1354942159291497,6.2166061010848646
1.5686159179138452,3.5553480614894135,5.303304908059076
1.589235205116581,5.0369526024136295,5.993961427306569
1.5260563034950492,2.3978952727983707,5.5254529391317835
1.5260563034950492,3.1780538303479458,5.303304908059076
1.6094379124341003,4.060443010546419,5.993961427306569
1.589235205116581,5.971261839790462,6.621405651764134
1.5260563034950492,4.584967478670572,6.398594934535208
1.5260563034950492,5.337538079701318,6.2166061010848646
1.2809338454620642,2.9444389791664403,6.2166061010848646
1.5040773967762742,2.8903717578961645,5.5254529391317835
1.5476579973382587,0.0,5.707110264748875
1.5260563034950492,3.6109179126442243,5.5254529391317835
1.547562508716013,3.9512437185814275,5.707110264748875
1.5260563034950492,3.4011973816621555,5.993961427306569
1.6094379124341003,5.117993812416755,5.993961427306569
1.4350845252893227,3.091042453358316,5.707110264748875
1.5476579973382587,0.0,5.707110264748875
1.5476579973382587,0.0,5.993961427306569
1.589235205116581,3.8066624897703196,6.2166061010848646
1.4586150226995167,2.302585092994046,5.017279836814924
1.5686159179138452,4.060443010546419,6.55250788703459
1.4816045409242156,3.5553480614894135,6.478509642208569
1.589235205116581,4.584967478670572,5.303304908059076
1.4586150226995167,2.772588722239781,5.860786223465865
1.5260563034950492,4.564348191467836,5.707110264748875
1.5686159179138452,3.7376696182833684,5.303304908059076
1.4350845252893227,1.9459101490553132,5.017279836814924
1.5686159179138452,3.713572066704308,4.61512051684126
1.5476579973382587,0.0,5.707110264748875
1.4816045409242156,2.8903717578961645,4.61512051684126
1.5040773967762742,6.008813185442595,5.993961427306569
1.5476579973382587,0.0,5.993961427306569
1.5686159179138452,4.700480365792417,6.68586094706836
1.4816045409242156,1.791759469228055,5.707110264748875
1.547562508716013,4.0943445622221,6.398594934535208
1.5040773967762742,3.4965075614664802,6.90875477931522
1.5476579973382587,0.0,5.5254529391317835
1.5476579973382587,0.0,5.860786223465865
1.5686159179138452,3.8501476017100584,5.993961427306569
1.547562508716013,3.044522437723423,5.303304908059076
1.5476579973382587,0.0,5.707110264748875
1.589235205116581,4.454347296253507,5.993961427306569
1.589235205116581,6.313548046277095,6.398594934535208
1.547562508716013,2.995732273553991,5.707110264748875
1.5040773967762742,2.70805020110221,6.90875477931522
1.4350845252893227,2.1972245773362196,5.707110264748875
1.5040773967762742,3.258096538021482,6.2166061010848646
1.4816045409242156,3.2188758248682006,6.398594934535208
1.3862943611198906,3.258096538021482,5.707110264748875
1.33500106673234,5.0238805208462765,6.55250788703459
1.589235205116581,5.5134287461649825,5.993961427306569
1.5040773967762742,2.302585092994046,6.55250788703459
1.5476579973382587,0.0,6.2166061010848646
1.5686159179138452,3.8501476017100584,6.111467339502679
1.547562508716013,3.2188758248682006,5.5254529391317835
1.410986973710262,2.3978952727983707,6.2166061010848646
1.589235205116581,4.605170185988092,5.707110264748875
1.589235205116581,5.958424693029782,6.398594934535208
1.4816045409242156,2.5649493574615367,5.707110264748875
